field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,,,,,%time  1759798013049710000
-0.002484109,-0.011922687,0.87725811,-0.479864447,0.010520861,-0.281165453,0.047303894,,,,,1.76E+18
-0.002571429,-0.011845949,0.877157245,-0.480050236,0.019175351,-0.233251924,0.12450816,,,,,1.76E+18
-0.002658174,-0.011780904,0.877051871,-0.480243855,0.024295488,-0.190682304,0.146258654,,,,,1.76E+18
-0.002683177,-0.01174026,0.876961045,-0.480410546,0.030988468,-0.068334285,0.058353706,,,,,1.76E+18
-0.00268882,-0.011728032,0.876851172,-0.480611325,0.027877009,-0.02839207,0.20934709,,,,,1.76E+18
-0.002575161,-0.011788034,0.87674247,-0.480808748,0.028011451,-0.05434582,0.145744372,,,,,1.76E+18
-0.002429216,-0.011902315,0.876670378,-0.480938127,0.021703321,-0.043761297,0.041785753,,,,,1.76E+18
-0.002301042,-0.012009023,0.876643971,-0.480984237,0.018084001,-0.0707202,-0.145227207,,,,,1.76E+18
-0.002218374,-0.012063677,0.876677295,-0.480922517,0.009179063,-0.015971922,-0.340718845,,,,,1.76E+18
-0.002150967,-0.012171244,0.876752844,-0.480782367,-0.001696822,-0.011268321,-0.493192525,,,,,1.76E+18
-0.001984275,-0.012373447,0.876856145,-0.480589493,0.005637335,-0.113548239,-0.830802843,,,,,1.76E+18
-0.001947803,-0.012478406,0.877016954,-0.480293408,0.000354803,0.009069304,-0.998814245,,,,,1.76E+18
-0.001959262,-0.012437404,0.87715894,-0.480035068,-0.007888439,-0.023642225,-0.783626845,,,,,1.76E+18
-0.00216489,-0.012298301,0.87724733,-0.479876221,-0.009436886,-0.140032882,-0.541972476,,,,,1.76E+18
-0.002373632,-0.012143844,0.877342039,-0.479705992,-0.015724957,-0.184012775,-0.466569264,,,,,1.76E+18
-0.002577919,-0.011923047,0.877433504,-0.479543159,-0.009609622,-0.059783872,-0.485629702,,,,,1.76E+18
-0.002885272,-0.011628108,0.87751336,-0.479402509,-0.016338697,-0.089441048,-0.358281473,,,,,1.76E+18
-0.003217097,-0.011275172,0.877584207,-0.479279125,-0.025709257,-0.109124089,-0.175900165,,,,,1.76E+18
-0.003610728,-0.010838472,0.877561691,-0.479327621,-0.016989728,-0.200699035,0.300093117,,,,,1.76E+18
-0.003975884,-0.010384196,0.87744141,-0.479554932,-0.001387184,-0.286397323,0.585366263,,,,,1.76E+18
-0.004255751,-0.009986588,0.877270805,-0.479872994,0.020410795,-0.194183599,0.584443757,,,,,1.76E+18
-0.004652169,-0.009699982,0.877084752,-0.480215166,0.042120192,0.01316862,0.472710398,,,,,1.76E+18
-0.005022545,-0.009616435,0.876805039,-0.480723643,0.047791347,-0.534756484,0.648823822,,,,,1.76E+18
-0.004943603,-0.00961869,0.876673103,-0.480964981,0.03613482,-0.2251518,0.272331894,,,,,1.76E+18
-0.004788898,-0.00964493,0.8765737,-0.481147161,0.038910795,0.206658033,0.227744646,,,,,1.76E+18
-0.004612363,-0.009723555,0.876548433,-0.481193332,0.020247594,0.131635531,-0.062429722,,,,,1.76E+18
-0.004634091,-0.009784747,0.876531578,-0.481222585,0.012982998,0.017234985,-0.093243623,,,,,1.76E+18
-0.00469049,-0.00975555,0.876516239,-0.481250571,0.000429275,-0.221105342,-0.049563968,,,,,1.76E+18
-0.004578713,-0.009801528,0.8765566,-0.481177194,-0.013755003,-0.138217724,-0.08277122,,,,,1.76E+18
-0.004296026,-0.010072318,0.876649708,-0.481004555,-0.026323149,-0.066347011,-0.181856751,,,,,1.76E+18
-0.003967443,-0.010352809,0.876772056,-0.480778369,-0.025330018,-0.0346377,-0.369899816,,,,,1.76E+18
-0.003760046,-0.010517121,0.876904043,-0.480535692,-0.027732193,0.010638288,-0.414735843,,,,,1.76E+18
-0.003579067,-0.010693168,0.877017132,-0.480326761,-0.041288897,-0.115337552,-0.229808454,,,,,1.76E+18
-0.003437629,-0.010832008,0.877127453,-0.480123195,-0.046579674,-0.183084533,-0.077348288,,,,,1.76E+18
-0.003204026,-0.011001214,0.87725764,-0.479883049,-0.046440285,-0.101612904,-0.111838947,,,,,1.76E+18
-0.003008201,-0.011162765,0.877384838,-0.479647986,-0.036055233,-0.006809401,-0.220613151,,,,,1.76E+18
-0.00294539,-0.011285002,0.877480796,-0.479469943,-0.034823503,-0.080390363,-0.179264034,,,,,1.76E+18
-0.002909919,-0.011396293,0.877534109,-0.479369946,-0.027037991,-0.204219595,-0.115921896,,,,,1.76E+18
-0.002881256,-0.011475724,0.877540462,-0.479356593,-0.010950461,-0.304635206,-0.065826678,,,,,1.76E+18
-0.002792962,-0.01147721,0.877519084,-0.479396215,0.003622526,-0.214933441,-0.013931247,,,,,1.76E+18
-0.002731184,-0.011491097,0.877473885,-0.479478963,0.017811323,-0.119455435,-0.061491526,,,,,1.76E+18
-0.00272487,-0.011523153,0.877392179,-0.479627727,0.026786042,-0.17493098,-0.041805796,,,,,1.76E+18
-0.002697072,-0.011555939,0.877309956,-0.479777478,0.027057692,-0.156913906,-0.018658509,,,,,1.76E+18
-0.002659166,-0.011611718,0.877240408,-0.479903494,0.024763897,-0.098950746,-0.015149954,,,,,1.76E+18
-0.002621932,-0.011658405,0.87718664,-0.48000084,0.021019319,-0.083942904,-0.06181957,,,,,1.76E+18
-0.002579681,-0.011728421,0.877142913,-0.480079264,0.024373991,-0.077360439,-0.165642847,,,,,1.76E+18
-0.002525924,-0.011828088,0.877120899,-0.480117325,0.027420724,-0.13088049,-0.357600225,,,,,1.76E+18
-0.002488546,-0.011886568,0.877098529,-0.480156939,0.02715235,-0.085902907,-0.359476917,,,,,1.76E+18
-0.002449139,-0.011928152,0.877069071,-0.480209919,0.01785598,-0.091848134,-0.212935564,,,,,1.76E+18
-0.002373698,-0.011969857,0.877050643,-0.480242915,0.012912171,-0.051325682,-0.151803792,,,,,1.76E+18
-0.002297673,-0.012019376,0.877062382,-0.480220608,0.006210281,0.006053351,-0.171415914,,,,,1.76E+18
-0.002242325,-0.012040574,0.877109674,-0.480133956,-0.001090331,0.038737252,-0.270062048,,,,,1.76E+18
-0.002204711,-0.012079018,0.877162701,-0.480036282,-0.011428233,-0.022578926,-0.21300332,,,,,1.76E+18
-0.002135053,-0.012175215,0.877237325,-0.479897782,-0.007424493,-0.099532293,-0.414199384,,,,,1.76E+18
-0.002140183,-0.012211721,0.877302959,-0.479776836,-0.014298865,-0.112392987,-0.268516262,,,,,1.76E+18
-0.002114532,-0.012244535,0.877373265,-0.479647532,-0.016082469,-0.126681423,-0.292511656,,,,,1.76E+18
-0.002157226,-0.012268338,0.877441773,-0.479521397,-0.017608203,-0.137053319,-0.279807153,,,,,1.76E+18
-0.002203294,-0.012272481,0.877520435,-0.479377114,-0.01603405,-0.148226649,-0.326314804,,,,,1.76E+18
-0.002273089,-0.012255918,0.877610021,-0.479213185,-0.011348101,-0.076114106,-0.39685735,,,,,1.76E+18
-0.002375636,-0.012178004,0.877671187,-0.47910264,-0.007595119,-0.112420016,-0.343660491,,,,,1.76E+18
-0.002508464,-0.012076835,0.877710156,-0.479033131,-0.000957973,-0.12094095,-0.365620591,,,,,1.76E+18
-0.002691985,-0.011920408,0.877719473,-0.479018981,0.007155052,-0.136859368,-0.290728836,,,,,1.76E+18
-0.002892693,-0.011724444,0.877717453,-0.479026348,0.011349322,-0.177111207,-0.24847852,,,,,1.76E+18
-0.003121998,-0.011481269,0.877689123,-0.479082704,0.01777545,-0.141002894,-0.177306014,,,,,1.76E+18
-0.003350499,-0.011220931,0.877646497,-0.479165411,0.015316815,-0.093816986,-0.069263912,,,,,1.76E+18
-0.003565767,-0.01095215,0.877590919,-0.479271858,0.0107881,-0.119862838,0.027716795,,,,,1.76E+18
-0.003789214,-0.010663757,0.877514135,-0.479417218,0.012971194,-0.080426611,0.176085168,,,,,1.76E+18
-0.003974525,-0.010438374,0.877427622,-0.479578994,0.014772129,-0.152839206,0.189885836,,,,,1.76E+18
-0.004173109,-0.010224388,0.877375653,-0.479676985,0.018846931,-0.04564857,0.038487228,,,,,1.76E+18
-0.00446566,-0.010060613,0.877333675,-0.479754587,0.014937495,-0.029896025,0.011898257,,,,,1.76E+18
-0.004754989,-0.009965444,0.87724788,-0.479910656,0.014982452,-0.280127298,0.071585517,,,,,1.76E+18
-0.00483447,-0.009886836,0.877171122,-0.480051768,0.01312934,-0.263438313,0.06459702,,,,,1.76E+18
-0.004760429,-0.00979353,0.877138221,-0.480114534,0.009367577,0.039444711,0.096232519,,,,,1.76E+18
-0.004694051,-0.009765365,0.877161067,-0.480074022,0.002598636,0.158712253,0.03149106,,,,,1.76E+18
-0.004754422,-0.009726273,0.877162516,-0.480071573,-0.005287711,-0.025604179,0.105726198,,,,,1.76E+18
-0.004795324,-0.009766457,0.877133491,-0.480123379,-0.013820038,-0.300775934,0.135946423,,,,,1.76E+18
-0.004697294,-0.009875895,0.877138525,-0.480112914,-0.021813137,-0.2331672,0.094986828,,,,,1.76E+18
-0.004540282,-0.010032591,0.877210702,-0.479979288,-0.027845453,-0.061001475,-0.010276861,,,,,1.76E+18
-0.004337143,-0.010206919,0.8772883,-0.479835645,-0.027299605,-0.041515732,-0.015633148,,,,,1.76E+18
-0.004137267,-0.010375396,0.87739002,-0.479647774,-0.023687491,-0.013408127,-0.230379333,,,,,1.76E+18
-0.004014793,-0.010490229,0.877432777,-0.479568095,-0.019574897,-0.162827153,-0.143979332,,,,,1.76E+18
-0.003848224,-0.010673531,0.877456827,-0.479521411,-0.017284153,-0.329562582,-0.147438986,,,,,1.76E+18
-0.003646862,-0.010804498,0.877536696,-0.479373874,-0.016377082,-0.110558065,-0.278060951,,,,,1.76E+18
-0.00361828,-0.010889068,0.877572097,-0.479307365,-0.006193335,-0.120960686,-0.189984488,,,,,1.76E+18
-0.00357634,-0.010999202,0.877624186,-0.479209783,-0.001685906,-0.109647368,-0.363364473,,,,,1.76E+18
-0.003626954,-0.011031203,0.877642295,-0.4791755,0.012651898,-0.163387971,-0.41589915,,,,,1.76E+18
-0.003661389,-0.011009252,0.877618952,-0.479218494,0.020051157,-0.219896897,-0.345311851,,,,,1.76E+18
-0.003703058,-0.010902322,0.877572291,-0.479306063,0.0273303,-0.110750019,-0.234082599,,,,,1.76E+18
-0.003827555,-0.010746959,0.87750123,-0.479438675,0.030197855,-0.105260914,-0.073428994,,,,,1.76E+18
-0.003935981,-0.010639197,0.877424299,-0.479580979,0.025528912,-0.15544655,0.035333689,,,,,1.76E+18
-0.004015495,-0.010557775,0.877346971,-0.479723568,0.021948045,-0.108542992,0.071558125,,,,,1.76E+18
-0.004018152,-0.010520987,0.87728195,-0.479843248,0.012970001,-0.03965614,0.110606535,,,,,1.76E+18
-0.003964043,-0.010528072,0.877241398,-0.479917676,0.007645935,-0.018908385,0.077040936,,,,,1.76E+18
-0.003937085,-0.010547363,0.877229267,-0.479939648,0.002778981,-0.051310127,0.046206506,,,,,1.76E+18
-0.003896856,-0.010588881,0.877237289,-0.479924399,-0.004807111,-0.104748951,0.01290826,,,,,1.76E+18
-0.003844937,-0.010641775,0.877255492,-0.479890374,-0.010543642,-0.116340908,-0.0430419,,,,,1.76E+18
-0.003747342,-0.010719714,0.877292768,-0.479821263,-0.015211257,-0.067382125,-0.068229967,,,,,1.76E+18
-0.003596282,-0.010871843,0.877368099,-0.479681236,-0.022816099,-0.074059403,-0.148550248,,,,,1.76E+18
-0.003459395,-0.011009993,0.877452785,-0.479524162,-0.021831939,-0.07743329,-0.227599029,,,,,1.76E+18
-0.003339721,-0.011123319,0.877518942,-0.479401319,-0.019200761,-0.10720537,-0.214169367,,,,,1.76E+18
-0.003230854,-0.011240006,0.877574523,-0.47929759,-0.020132817,-0.158172483,-0.180259848,,,,,1.76E+18
-0.003142744,-0.011321677,0.877632997,-0.479189175,-0.017684057,-0.148739404,-0.208028434,,,,,1.76E+18
-0.003050977,-0.011397455,0.877688921,-0.479085533,-0.013471603,-0.099361189,-0.226892266,,,,,1.76E+18
-0.002997187,-0.011457257,0.877724477,-0.479019302,-0.007020441,-0.098661625,-0.225445075,,,,,1.76E+18
-0.00296165,-0.011493313,0.877725502,-0.47901678,-0.001120619,-0.159135974,-0.151776392,,,,,1.76E+18
-0.002924051,-0.011507631,0.87772025,-0.479026291,0.002442573,-0.135806771,-0.117552278,,,,,1.76E+18
-0.00290193,-0.011514001,0.877717879,-0.479030617,0.0034394,-0.131309777,-0.159685091,,,,,1.76E+18
-0.002883178,-0.01152566,0.877718836,-0.479028695,0.005578473,-0.125544573,-0.218153078,,,,,1.76E+18
-0.002885487,-0.011526945,0.877729421,-0.479009255,0.008697286,-0.122596819,-0.26850005,,,,,1.76E+18
-0.002905296,-0.011499748,0.877728068,-0.479012268,0.013119722,-0.124515566,-0.261803193,,,,,1.76E+18
-0.002947078,-0.011447876,0.877715942,-0.479035475,0.013359327,-0.108087561,-0.224169715,,,,,1.76E+18
-0.003007877,-0.011378819,0.877699994,-0.479065961,0.011781605,-0.089969202,-0.171726085,,,,,1.76E+18
-0.003060828,-0.011293414,0.877692106,-0.479082099,0.012389572,-0.08385317,-0.170323703,,,,,1.76E+18
-0.003122157,-0.011216564,0.87769557,-0.479077163,0.011095464,-0.084092295,-0.191609733,,,,,1.76E+18
-0.003195716,-0.011120359,0.877676515,-0.479113828,0.013547931,-0.101417575,-0.143956029,,,,,1.76E+18
-0.003265743,-0.011028435,0.877641185,-0.479180194,0.012697268,-0.1235426,-0.097953705,,,,,1.76E+18
-0.003326474,-0.010926277,0.877595476,-0.479265825,0.012108619,-0.111706581,0.000739647,,,,,1.76E+18
-0.003362256,-0.010831739,0.877566818,-0.479320195,0.007679486,-0.086285536,0.049177725,,,,,1.76E+18
-0.003378496,-0.010792948,0.877557927,-0.479337233,0.001175872,-0.069241942,0.032074498,,,,,1.76E+18
-0.003407057,-0.01077943,0.877546275,-0.479358666,-0.003481403,-0.077010076,0.029154377,,,,,1.76E+18
-0.003417871,-0.010778699,0.87754435,-0.479362129,-0.008452401,-0.082422554,0.018626247,,,,,1.76E+18
-0.00337614,-0.010826016,0.87755959,-0.47933346,-0.011068726,-0.109674597,-0.037744182,,,,,1.76E+18
-0.003292798,-0.010902774,0.877601818,-0.479254981,-0.011097846,-0.10739245,-0.16053319,,,,,1.76E+18
-0.003256867,-0.010954283,0.877649099,-0.479167461,-0.008454189,-0.092302352,-0.230469195,,,,,1.76E+18
-0.003250011,-0.011000182,0.877679391,-0.479110968,-0.006629159,-0.108308384,-0.181656507,,,,,1.76E+18
-0.003233228,-0.011027465,0.877689446,-0.479092034,-0.00641072,-0.166560444,-0.132029184,,,,,1.76E+18
-0.00321595,-0.01105005,0.877685391,-0.479099058,-0.004986451,-0.142302499,-0.065761547,,,,,1.76E+18
-0.003164488,-0.011066012,0.877691675,-0.479087522,-0.005030173,-0.078875972,-0.053673274,,,,,1.76E+18
-0.003133866,-0.011104254,0.877727174,-0.479021798,-0.004604374,-0.08662753,-0.166048987,,,,,1.76E+18
-0.003118272,-0.011141683,0.877762808,-0.478955732,-0.001006381,-0.135384862,-0.253779403,,,,,1.76E+18
-0.003112083,-0.011160301,0.877779812,-0.478924174,0.003365081,-0.16291436,-0.317746221,,,,,1.76E+18
-0.003137631,-0.011139116,0.877781207,-0.478921943,0.007080968,-0.157810739,-0.296946288,,,,,1.76E+18
-0.003188586,-0.011074942,0.877779741,-0.478925783,0.010722866,-0.096493763,-0.201726072,,,,,1.76E+18
-0.003241985,-0.010984798,0.877773281,-0.478939339,0.013271532,-0.088450344,-0.146727855,,,,,1.76E+18
-0.003311617,-0.010889376,0.877753572,-0.478977162,0.015483605,-0.044359765,-0.108733097,,,,,1.76E+18
-0.003414748,-0.010811963,0.877725897,-0.479028904,0.013841197,-0.039977752,-0.099202286,,,,,1.76E+18
-0.003532528,-0.010724812,0.877665107,-0.479141377,0.015025789,-0.228834046,-0.048101133,,,,,1.76E+18
-0.003578893,-0.010646688,0.877606318,-0.479250446,0.01012892,-0.139123933,0.110492735,,,,,1.76E+18
-0.003586664,-0.010597437,0.877550229,-0.479354175,0.008827364,-0.110387475,0.139045459,,,,,1.76E+18
-0.003546164,-0.010611813,0.877500037,-0.479446034,0.00213691,-0.128855584,0.143387375,,,,,1.76E+18
-0.003470193,-0.010686438,0.877482823,-0.479476436,-0.003746586,-0.03396616,0.092602255,,,,,1.76E+18
-0.003378523,-0.010779095,0.877485167,-0.479470727,-0.009147574,-0.036714365,0.057393012,,,,,1.76E+18
-0.003253439,-0.01086341,0.877514507,-0.479415991,-0.011572563,-0.0579047,-0.069566783,,,,,1.76E+18
-0.003172952,-0.010916746,0.877561929,-0.479328507,-0.015263481,-0.02745581,-0.107042514,,,,,1.76E+18
-0.002994034,-0.011110278,0.877659253,-0.479146985,-0.019858943,-0.124105588,-0.341207896,,,,,1.76E+18
-0.002879056,-0.011259565,0.877764363,-0.478951622,-0.009533897,-0.101476691,-0.553583113,,,,,1.76E+18
-0.002827397,-0.011340555,0.877829164,-0.47883124,-0.001751694,-0.169963628,-0.514756702,,,,,1.76E+18
-0.002805296,-0.011384986,0.877877051,-0.478742515,-0.005321383,-0.168398234,-0.369787907,,,,,1.76E+18
-0.002863116,-0.01134493,0.877909516,-0.478683587,-0.003417063,-0.115564247,-0.226204896,,,,,1.76E+18
-0.002920157,-0.011277734,0.87793861,-0.478631468,-0.00542616,-0.084997819,-0.131640783,,,,,1.76E+18
-0.002991676,-0.011230224,0.877954602,-0.478602809,-0.002442476,-0.084398734,-0.143881208,,,,,1.76E+18
-0.003064251,-0.011186518,0.877957534,-0.478597994,0.000166558,-0.139094365,-0.138085222,,,,,1.76E+18
-0.003143877,-0.011137644,0.877956461,-0.478600587,0.005897853,-0.145160007,-0.10902894,,,,,1.76E+18
-0.003240924,-0.011055517,0.877937392,-0.478636823,0.010898571,-0.159949053,-0.089269488,,,,,1.76E+18
-0.003327455,-0.010955966,0.877888247,-0.47872865,0.016111899,-0.159429862,-0.057822106,,,,,1.76E+18
-0.003374142,-0.010865606,0.877841104,-0.478816823,0.019688802,-0.073493126,-0.060912805,,,,,1.76E+18
-0.003431611,-0.010797661,0.877801838,-0.478889932,0.017139992,-0.094159964,-0.054710925,,,,,1.76E+18
-0.003464656,-0.010767729,0.877776136,-0.478937478,0.010826615,-0.074793673,-0.008635501,,,,,1.76E+18
-0.003483245,-0.010727613,0.877747807,-0.478990158,0.006752979,-0.092943635,0.012843031,,,,,1.76E+18
-0.003503202,-0.010698199,0.877731453,-0.479020639,0.001895814,-0.107675884,-0.037960705,,,,,1.76E+18
-0.003493461,-0.010723333,0.877750062,-0.478986049,-0.005218646,-0.099025402,-0.109439946,,,,,1.76E+18
-0.003463175,-0.010759035,0.877800113,-0.478893737,-0.005218491,-0.052778881,-0.249839988,,,,,1.76E+18
-0.003493212,-0.010772424,0.877847728,-0.47880593,-0.002323692,-0.066455196,-0.290268097,,,,,1.76E+18
-0.003499145,-0.010755092,0.877869284,-0.478766753,-0.000568903,-0.091536166,-0.136084476,,,,,1.76E+18
-0.003517742,-0.010709723,0.877870664,-0.478765103,-0.001701911,-0.101873391,-0.020028289,,,,,1.76E+18
-0.003508921,-0.010662925,0.877847212,-0.478809212,-0.005530617,-0.107788486,0.135080315,,,,,1.76E+18
-0.00347621,-0.010675015,0.877831986,-0.478837097,-0.009471991,-0.116078379,0.136058347,,,,,1.76E+18
-0.003422197,-0.010732632,0.877845847,-0.478810785,-0.011746243,-0.15033705,0.048014657,,,,,1.76E+18
-0.003316909,-0.010837482,0.877897926,-0.478713671,-0.012749027,-0.107080781,-0.081449502,,,,,1.76E+18
-0.003225553,-0.010946011,0.877963899,-0.47859082,-0.012108301,-0.07898968,-0.19227661,,,,,1.76E+18
-0.003160421,-0.011017005,0.878007156,-0.478510262,-0.007430023,-0.113847414,-0.222494566,,,,,1.76E+18
-0.003106443,-0.011071899,0.878044854,-0.478440172,-0.004291319,-0.134153342,-0.227731003,,,,,1.76E+18
-0.003074475,-0.011117119,0.878094839,-0.478347584,-0.000428097,-0.127404169,-0.225431989,,,,,1.76E+18
-0.003057247,-0.011151893,0.878131461,-0.478279652,0.002799436,-0.149898459,-0.198241602,,,,,1.76E+18
-0.00304616,-0.011164088,0.878143894,-0.47825661,0.00543439,-0.124120557,-0.169771376,,,,,1.76E+18
-0.003042883,-0.011168023,0.878141595,-0.478260761,0.006970245,-0.116079963,-0.130259322,,,,,1.76E+18
-0.003022891,-0.011163147,0.878134766,-0.47827354,0.005551443,-0.121430258,-0.069254072,,,,,1.76E+18
-0.003016129,-0.011148549,0.878136508,-0.478270724,0.005093011,-0.060768515,-0.058181874,,,,,1.76E+18
-0.003022979,-0.011158502,0.878155515,-0.47823555,0.00619017,-0.100124271,-0.171179251,,,,,1.76E+18
-0.003037838,-0.01116604,0.878174932,-0.478199624,0.007180996,-0.163692119,-0.226872501,,,,,1.76E+18
-0.003048725,-0.011160356,0.878186936,-0.478177642,0.011202397,-0.100574956,-0.224492401,,,,,1.76E+18
-0.003082989,-0.011125984,0.878173494,-0.478202909,0.015199776,-0.111302439,-0.180568948,,,,,1.76E+18
-0.003104314,-0.011064403,0.878147306,-0.478252288,0.01353444,-0.054093014,-0.038512608,,,,,1.76E+18
-0.003106535,-0.011039555,0.87813521,-0.478275057,0.008397128,-0.074069657,0.029870559,,,,,1.76E+18
-0.003105012,-0.011025342,0.878151827,-0.478244885,0.007369161,-0.05311749,-0.092953531,,,,,1.76E+18
-0.003132231,-0.011038261,0.878170786,-0.478209595,0.000550879,-0.143266989,-0.113963854,,,,,1.76E+18
-0.003112811,-0.011073524,0.878202117,-0.478151366,0.001387424,-0.152061075,-0.221185557,,,,,1.76E+18
-0.003094424,-0.011093748,0.878248554,-0.478065719,0.00112727,-0.136968395,-0.237790189,,,,,1.76E+18
-0.003084279,-0.01109712,0.878297176,-0.477976372,-0.001308724,-0.082234026,-0.143040387,,,,,1.76E+18
-0.003141624,-0.01114535,0.878370044,-0.477840953,0.005924686,-0.380158832,-0.663621188,,,,,1.76E+18
-0.00283637,-0.01106582,0.878321907,-0.477933186,-0.003315718,-0.347549074,0.326197756,,,,,1.76E+18
-0.0024826,-0.010954876,0.878493144,-0.477622889,0.025275743,1.352089808,-0.312422647,,,,,1.76E+18
-0.003218257,-0.010676484,0.87864985,-0.477336461,-0.009203146,0.0984161,-0.623103374,,,,,1.76E+18
-0.003405143,-0.010754352,0.878553722,-0.477510321,-0.024339767,-0.815934638,0.411864921,,,,,1.76E+18
-0.003342519,-0.010888704,0.878652965,-0.477325079,-0.006631522,-0.451852927,-0.636910649,,,,,1.76E+18
-0.003564985,-0.010613319,0.878625725,-0.477379811,0.008106339,-0.209550274,-0.014292694,,,,,1.76E+18
-0.003610776,-0.010577822,0.878565511,-0.477491063,0.00494715,-0.287915796,0.199693788,,,,,1.76E+18
-0.003748239,-0.010469394,0.878485626,-0.47763935,0.021223459,-0.156305823,0.143601477,,,,,1.76E+18
-0.0039352,-0.010391088,0.878383601,-0.477827153,0.020525582,-0.16218435,0.27689987,,,,,1.76E+18
-0.003934037,-0.010403932,0.878309858,-0.47796242,0.019273901,-0.178019642,0.142248756,,,,,1.76E+18
-0.003849528,-0.010434932,0.878295539,-0.477988744,0.022137135,0.149003795,0.002193216,,,,,1.76E+18
-0.003757007,-0.010502911,0.878240045,-0.478089947,0.025931651,-0.001030904,0.073369308,,,,,1.76E+18
-0.003674192,-0.010442915,0.878173861,-0.478213462,0.028726215,-0.292334331,-0.067594756,,,,,1.76E+18
-0.003492952,-0.010450614,0.878209644,-0.478148936,0.017826989,0.180363295,-0.128229978,,,,,1.76E+18
